OrderID,OrderDate,CustomerName,CustomerType,Gender,Age,Region,State,City,Category,SubCategory,Quantity,UnitPrice,Discount,Sales,Profit,ServiceCharge_INR,DeliveryDays,PaymentMode,Rating
ORD94194,2024-07-26,Simran Malhotra,Premium,Female,53,East,Odisha,Cuttack,Suite,Presidential Suite,2,21185.94,0.1,38134.69,4826.22,864.5,0,Debit Card,5.0
ORD17270,2024-05-15,Saanvi Joshi,Regular,Female,53,East,West Bengal,Howrah,Deluxe Room,City View,4,7858.17,0.05,29861.05,2934.44,1483.12,1,Debit Card,4.0
ORD57635,2024-09-13,Krishna Reddy,Regular,Female,34,North,Delhi,New Delhi,Deluxe Room,Business,2,7232.79,0.1,13019.02,1662.72,1952.45,2,Net Banking,4.0
ORD65503,2023-02-08,Pooja Patel,Regular,Male,23,North,Delhi,New Delhi,Villa,Hillside Villa,1,22245.04,0.05,21132.79,3818.56,1617.98,1,Debit Card,3.0
ORD96946,2023-11-23,Ayaan Kapoor,Premium,Female,25,South,Karnataka,Bengaluru,Banquet/Event,Conference Hall,1,83098.26,0.2,66478.61,20796.84,1721.59,3,Net Banking,1.0
ORD31216,2023-04-08,Kabir Mehta,Regular,Male,53,West,Rajasthan,Jaipur,Deluxe Room,Business,1,6632.49,0.1,5969.24,686.46,1443.24,2,Wallet,2.0
ORD65436,2023-07-07,Dev Rao,Premium,Female,51,West,Gujarat,Ahmedabad,Deluxe Room,Business,3,6993.74,0.15,17834.04,3398.0,1625.6,1,Debit Card,3.0
ORD36355,2024-09-12,Kiara Sharma,Regular,Female,59,West,Rajasthan,Udaipur,Suite,Honeymoon Suite,2,20062.42,0.1,36112.36,8100.09,1875.28,1,Credit Card,3.0
ORD35232,2023-02-07,Rohan Nair,Regular,Male,31,South,Telangana,Hyderabad,Standard Room,Single,1,2374.85,0.0,2374.85,225.52,1160.69,0,Credit Card,4.0
ORD63435,2024-11-27,Yash Khan,Premium,Male,51,South,Tamil Nadu,Coimbatore,Suite,Family Suite,3,16619.81,0.0,49859.43,9283.01,980.53,1,UPI,3.0
ORD23876,2023-07-27,Ira Khan,Premium,Female,35,East,Bihar,Patna,Deluxe Room,Pool View,4,5093.04,0.15,17316.34,2183.92,221.74,3,UPI,4.0
ORD18940,2024-02-22,Priya Agarwal,Premium,Male,61,South,Telangana,Hyderabad,Suite,Presidential Suite,1,18535.17,0.0,18535.17,2581.25,1398.84,0,Debit Card,3.0
ORD39896,2023-07-19,Zara Reddy,Premium,Female,64,East,West Bengal,Howrah,Suite,Luxury Suite,2,23527.89,0.1,42350.2,3890.27,1409.66,1,UPI,3.0
ORD79475,2023-03-02,Ayaan Nair,Regular,Female,19,West,Rajasthan,Udaipur,Suite,Junior Suite,1,20206.0,0.1,18185.4,2221.96,331.34,1,Credit Card,3.0
ORD15719,2024-09-19,Ananya Singh,Regular,Female,43,West,Gujarat,Ahmedabad,Villa,Beach Villa,1,33675.33,0.1,30307.8,3315.22,1217.99,1,Debit Card,3.0
ORD84104,2024-06-08,Yash Malhotra,Regular,Female,56,East,Jharkhand,Jamshedpur,Standard Room,Twin Sharing,4,1755.81,0.1,6320.92,2053.5,743.26,1,Debit Card,2.0
ORD85645,2024-01-06,Ira Kulkarni,Regular,Male,58,North,Delhi,New Delhi,Villa,Hillside Villa,2,52305.41,0.0,104610.82,15349.36,1688.8,2,UPI,5.0
ORD99180,2023-04-14,Kavya Das,Regular,Male,63,West,Maharashtra,Pune,Standard Room,AC,3,3475.58,0.1,9384.07,3049.66,502.14,2,UPI,4.0
ORD26839,2024-12-23,Varun Pillai,Regular,Male,52,North,Haryana,Faridabad,Standard Room,Double,5,2402.73,0.1,10812.28,1727.73,1142.06,1,Wallet,4.0
ORD28769,2024-03-10,Ishaan Khan,Regular,Female,62,South,Kerala,Kochi,Villa,Hillside Villa,2,22584.71,0.0,45169.42,4724.73,946.7,0,Net Banking,2.0
ORD13696,2024-11-11,Priya Verma,Regular,Female,25,West,Gujarat,Surat,Suite,Junior Suite,3,19472.68,0.1,52576.24,14680.47,1392.25,3,Credit Card,1.0
ORD72949,2023-12-22,Krishna Chopra,Premium,Female,37,North,Punjab,Ludhiana,Suite,Honeymoon Suite,3,8859.04,0.2,21261.7,-974.03,1749.85,3,Credit Card,5.0
ORD44236,2024-03-05,Ira Rao,Premium,Male,31,South,Karnataka,Mysuru,Banquet/Event,Conference Hall,1,73024.61,0.1,65722.15,21710.48,1552.15,0,Wallet,3.0
ORD98225,2024-08-30,Pooja Rao,Regular,Male,60,North,Haryana,Gurugram,Suite,Presidential Suite,1,20694.51,0.0,20694.51,3947.35,1743.71,3,Net Banking,3.0
ORD88673,2024-07-12,Kabir Iyer,Premium,Female,34,East,Bihar,Gaya,Suite,Family Suite,1,19584.61,0.1,17626.15,1547.62,1503.42,2,Net Banking,1.0
ORD38227,2024-11-29,Aryan Joshi,Regular,Male,47,South,Telangana,Hyderabad,Standard Room,Double,5,1823.58,0.2,7294.32,843.06,1369.11,2,Credit Card,3.0
ORD92372,2024-10-07,Kabir Das,Regular,Female,34,East,Jharkhand,Jamshedpur,Deluxe Room,City View,2,3884.34,0.0,7768.68,872.19,643.27,0,Wallet,5.0
ORD89818,2024-07-21,Vihaan Nair,Regular,Male,47,North,Punjab,Amritsar,Villa,Pool Villa,1,16237.11,0.0,16237.11,5073.08,1201.88,3,Wallet,1.0
ORD11945,2023-02-20,Meera Sharma,Premium,Female,22,South,Telangana,Warangal,Deluxe Room,City View,3,5363.48,0.0,16090.44,4747.92,324.84,1,Debit Card,5.0
ORD68982,2024-08-04,Zara Singh,Regular,Female,33,West,Gujarat,Ahmedabad,Standard Room,Single,2,3107.51,0.2,4972.02,1500.18,1746.88,2,Wallet,5.0
ORD60532,2023-09-12,Vihaan Das,Regular,Female,43,North,Delhi,New Delhi,Banquet/Event,Conference Hall,1,128322.17,0.0,128322.17,35538.71,710.02,3,UPI,3.0
ORD63266,2023-10-01,Meera Pillai,Regular,Female,54,West,Gujarat,Surat,Banquet/Event,Small Meeting Room,1,130955.97,0.2,104764.78,15873.6,1751.42,0,Credit Card,2.0
ORD62936,2024-02-26,Riya Chopra,New,Female,33,East,West Bengal,Kolkata,Banquet/Event,Rooftop Party,1,140657.23,0.2,112525.78,25474.97,1245.83,3,Credit Card,3.0
ORD10555,2024-02-11,Ira Singh,Regular,Female,53,North,Delhi,New Delhi,Deluxe Room,City View,4,4795.65,0.0,19182.6,2305.34,884.85,3,Net Banking,3.0
ORD62058,2023-11-26,Ira Reddy,Regular,Female,19,South,Kerala,Kochi,Deluxe Room,Executive,3,5035.27,0.1,13595.23,1189.6,1648.06,1,Wallet,3.0
ORD36363,2023-09-13,Pari Verma,New,Male,42,East,West Bengal,Kolkata,Villa,Beach Villa,1,48590.43,0.1,43731.39,12543.58,1377.08,3,Debit Card,2.0
ORD76751,2024-03-06,Rahul Joshi,Regular,Female,55,North,Delhi,New Delhi,Banquet/Event,Wedding Hall,1,40303.53,0.15,34258.0,324.57,906.22,0,Net Banking,3.0
ORD79279,2023-09-17,Krishna Sharma,New,Female,44,East,West Bengal,Howrah,Villa,Hillside Villa,1,44612.48,0.15,37920.61,4657.55,1613.06,3,Wallet,3.0
ORD14379,2024-08-16,Myra Patel,Premium,Female,65,East,West Bengal,Howrah,Villa,2BHK Villa,2,41936.6,0.2,67098.56,21329.77,767.0,3,Debit Card,1.0
ORD15141,2023-06-02,Vikram Patel,Regular,Male,42,South,Kerala,Thiruvananthapuram,Villa,Hillside Villa,1,20457.37,0.2,16365.9,3983.2,594.93,0,Debit Card,1.0
ORD28018,2024-11-18,Myra Sharma,Regular,Female,54,East,Odisha,Cuttack,Banquet/Event,Wedding Hall,1,45489.51,0.15,38666.08,11421.3,638.44,1,Credit Card,5.0
ORD43904,2023-12-28,Neha Chopra,New,Male,39,East,Jharkhand,Jamshedpur,Deluxe Room,Garden View,1,4054.09,0.0,4054.09,1299.09,1968.67,1,Credit Card,2.0
ORD46926,2024-04-01,Kavya Malhotra,Regular,Male,50,East,Bihar,Gaya,Suite,Junior Suite,1,10898.12,0.2,8718.5,1572.47,811.17,3,Wallet,2.0
ORD68363,2024-10-06,Neha Kulkarni,Regular,Female,21,West,Gujarat,Ahmedabad,Villa,Beach Villa,1,43900.43,0.1,39510.39,11302.98,1358.5,1,Debit Card,5.0
ORD11507,2023-07-11,Aditya Sharma,New,Female,39,South,Telangana,Hyderabad,Standard Room,Single,1,2898.34,0.1,2608.51,306.46,1686.34,1,Net Banking,4.0
ORD82221,2023-10-16,Kabir Singh,New,Female,59,West,Maharashtra,Pune,Banquet/Event,Poolside Event,1,32838.97,0.1,29555.07,6921.02,534.43,2,Net Banking,5.0
ORD66955,2023-06-17,Nisha Gupta,Regular,Female,53,East,Bihar,Gaya,Suite,Honeymoon Suite,1,21988.07,0.0,21988.07,2514.01,1850.07,3,Wallet,1.0
ORD14901,2023-04-26,Ayaan Chopra,Premium,Female,61,South,Karnataka,Mysuru,Deluxe Room,Executive,2,5821.42,0.0,11642.84,2137.45,483.9,3,Debit Card,2.0
ORD31605,2023-03-02,Aryan Verma,New,Male,29,East,Bihar,Gaya,Standard Room,Twin Sharing,5,1808.1,0.0,9040.5,2166.01,237.92,1,Net Banking,5.0
ORD90023,2023-01-29,Yash Pillai,Regular,Male,49,North,Uttar Pradesh,Lucknow,Banquet/Event,Wedding Hall,1,45166.84,0.15,38391.81,10761.77,203.56,3,Debit Card,3.0
ORD59477,2023-07-27,Aryan Bhatt,Premium,Male,47,North,Delhi,New Delhi,Deluxe Room,Garden View,3,7596.34,0.15,19370.67,4563.37,532.09,2,Net Banking,3.0
ORD39502,2024-01-06,Sneha Joshi,Premium,Male,44,South,Kerala,Thiruvananthapuram,Deluxe Room,Pool View,3,7935.45,0.0,23806.35,6523.46,379.71,2,UPI,5.0
ORD39296,2024-12-10,Anika Nair,Premium,Female,18,South,Telangana,Warangal,Villa,1BHK Villa,1,53975.83,0.05,51277.04,6131.52,1132.6,2,Wallet,1.0
ORD39608,2023-08-28,Varun Gupta,Regular,Male,54,West,Maharashtra,Pune,Standard Room,Single,4,2572.79,0.0,10291.16,2320.39,1670.85,3,UPI,3.0
ORD93021,2024-03-23,Zara Agarwal,New,Female,43,North,Punjab,Ludhiana,Deluxe Room,Pool View,2,7127.57,0.0,14255.14,3813.51,843.58,2,Debit Card,3.0
ORD98842,2023-04-06,Kiara Singh,Regular,Male,62,East,Odisha,Bhubaneswar,Suite,Family Suite,1,10322.52,0.05,9806.39,2688.82,607.4,1,Credit Card,1.0
ORD14339,2024-08-15,Karan Kapoor,Regular,Male,27,East,Odisha,Cuttack,Suite,Honeymoon Suite,3,10388.29,0.2,24931.9,5281.26,322.37,0,Net Banking,1.0
ORD38480,2024-01-14,Pooja Nair,Regular,Female,61,East,Bihar,Patna,Villa,1BHK Villa,1,42598.64,0.05,40468.71,5568.18,1182.16,1,UPI,3.0
ORD28765,2023-05-31,Rahul Joshi,New,Male,62,South,Telangana,Hyderabad,Villa,Hillside Villa,2,21364.6,0.1,38456.28,3615.63,941.96,0,Wallet,2.0
ORD74069,2024-11-30,Tanya Bhatt,New,Female,19,West,Gujarat,Ahmedabad,Banquet/Event,Small Meeting Room,1,25465.08,0.05,24191.83,5253.07,1144.71,2,UPI,5.0
ORD55739,2023-07-22,Vikram Sharma,Regular,Female,55,North,Punjab,Amritsar,Suite,Presidential Suite,3,10587.92,0.1,28587.38,3970.35,1447.11,0,UPI,1.0
ORD98009,2024-10-21,Priya Malhotra,Premium,Female,28,South,Karnataka,Bengaluru,Banquet/Event,Wedding Hall,1,49368.63,0.0,49368.63,8538.44,1760.56,3,Debit Card,4.0
ORD32782,2024-12-23,Kabir Rao,Premium,Male,36,West,Maharashtra,Mumbai,Villa,Pool Villa,1,38794.75,0.1,34915.28,8516.2,895.31,2,UPI,4.0
ORD43017,2024-04-23,Ayaan Reddy,New,Female,64,West,Rajasthan,Jaipur,Suite,Honeymoon Suite,3,9144.77,0.15,23319.16,2595.5,1252.85,0,Net Banking,5.0
ORD20582,2023-12-13,Kiara Malhotra,Regular,Male,25,West,Gujarat,Surat,Suite,Family Suite,1,24620.94,0.05,23389.89,7150.45,1578.69,1,Credit Card,1.0
ORD28128,2024-04-04,Sneha Pillai,Regular,Female,18,West,Goa,Panaji,Standard Room,Non-AC,3,1842.82,0.1,4975.61,912.06,847.0,2,Net Banking,2.0
ORD76165,2024-03-23,Ananya Khan,Premium,Male,46,West,Maharashtra,Mumbai,Suite,Junior Suite,2,20630.7,0.0,41261.4,12299.39,707.14,2,Debit Card,2.0
ORD33608,2024-01-29,Ira Mehta,Regular,Male,38,East,Bihar,Gaya,Deluxe Room,Pool View,4,5968.37,0.05,22679.81,5291.48,1481.38,1,UPI,3.0
ORD97116,2023-07-30,Vikram Das,Regular,Female,39,West,Maharashtra,Mumbai,Standard Room,AC,1,3633.65,0.2,2906.92,835.41,1207.29,2,Wallet,4.0
ORD50989,2023-02-12,Kavya Chopra,New,Male,24,West,Gujarat,Ahmedabad,Villa,Pool Villa,1,58817.88,0.15,49995.2,7945.17,1607.01,1,Credit Card,4.0
ORD86897,2023-10-02,Vivaan Pillai,Regular,Female,40,North,Haryana,Faridabad,Deluxe Room,Business,3,7156.85,0.0,21470.55,5454.58,621.5,2,UPI,3.0
ORD51358,2024-09-24,Arjun Agarwal,Regular,Male,38,West,Goa,Panaji,Suite,Junior Suite,3,22473.99,0.05,64050.87,14813.89,1705.75,0,Net Banking,4.0
ORD96601,2023-12-23,Rohan Gupta,New,Female,52,North,Delhi,New Delhi,Standard Room,Non-AC,3,2736.66,0.15,6978.48,626.1,370.25,2,Wallet,3.0
ORD69638,2024-11-22,Aditya Khan,New,Female,20,East,West Bengal,Kolkata,Villa,Hillside Villa,1,46334.43,0.05,44017.71,14938.02,1423.11,0,Debit Card,4.0
ORD72632,2023-03-24,Aditya Kulkarni,Regular,Female,20,East,Bihar,Patna,Deluxe Room,Pool View,2,7231.72,0.0,14463.44,4397.23,1306.49,2,Wallet,5.0
ORD35329,2024-09-04,Myra Das,Premium,Female,55,North,Punjab,Amritsar,Deluxe Room,Pool View,3,4820.92,0.15,12293.35,4261.13,1451.49,3,Net Banking,3.0
ORD57609,2024-07-23,Krishna Verma,Regular,Female,32,West,Rajasthan,Udaipur,Standard Room,Non-AC,2,3487.72,0.05,6626.67,2026.91,1918.36,3,Net Banking,5.0
ORD78743,2024-12-29,Pari Iyer,New,Female,21,West,Maharashtra,Pune,Deluxe Room,Garden View,1,6977.57,0.15,5930.93,35.5,1919.8,0,Debit Card,3.0
ORD82268,2023-03-15,Nisha Khan,New,Male,56,North,Haryana,Faridabad,Suite,Presidential Suite,1,15321.63,0.05,14555.55,2275.86,579.94,2,Net Banking,2.0
ORD17504,2023-11-24,Ishaan Pillai,New,Male,26,West,Rajasthan,Jaipur,Deluxe Room,Pool View,3,7865.83,0.15,20057.87,6203.99,528.27,0,Net Banking,5.0
ORD86458,2024-06-03,Zara Bhatt,Regular,Female,29,West,Maharashtra,Pune,Standard Room,AC,3,2682.72,0.0,8048.16,863.49,1234.53,3,UPI,1.0
ORD95860,2024-08-18,Arjun Gupta,Regular,Male,49,West,Gujarat,Surat,Banquet/Event,Rooftop Party,1,146931.85,0.0,146931.85,32189.71,1948.6,1,Credit Card,2.0
ORD54702,2023-03-22,Priya Rao,Regular,Male,58,West,Maharashtra,Pune,Banquet/Event,Wedding Hall,1,142975.72,0.15,121529.36,38343.66,1606.71,3,Net Banking,4.0
ORD82677,2023-08-07,Arjun Khan,Regular,Female,55,South,Kerala,Kochi,Standard Room,Non-AC,4,1786.06,0.15,6072.6,2016.47,1650.79,0,Wallet,2.0
ORD71182,2024-03-02,Varun Kulkarni,New,Female,65,South,Karnataka,Bengaluru,Banquet/Event,Conference Hall,1,89234.15,0.2,71387.32,8132.05,1791.27,1,UPI,5.0
ORD74459,2023-10-01,Aryan Pillai,Regular,Female,35,West,Maharashtra,Pune,Standard Room,Single,2,3667.36,0.2,5867.78,1131.84,543.56,3,UPI,1.0
ORD26642,2023-11-11,Aman Gupta,Premium,Male,64,East,Odisha,Cuttack,Suite,Luxury Suite,3,16190.83,0.1,43715.24,7518.01,1777.26,1,Wallet,4.0
ORD42146,2023-11-28,Meera Reddy,Regular,Male,35,North,Delhi,New Delhi,Banquet/Event,Wedding Hall,1,109695.41,0.0,109695.41,20383.84,1095.93,3,Credit Card,1.0
ORD42157,2024-06-16,Yash Sharma,New,Female,28,North,Haryana,Gurugram,Standard Room,Double,1,3153.29,0.0,3153.29,729.34,1158.82,0,Credit Card,2.0
ORD71954,2024-01-25,Vikram Mehta,New,Female,27,East,Bihar,Patna,Deluxe Room,Garden View,2,3774.17,0.15,6416.09,1059.86,1013.14,1,UPI,2.0
ORD11298,2023-02-12,Sneha Kapoor,Regular,Male,65,North,Uttar Pradesh,Lucknow,Villa,Hillside Villa,1,59941.37,0.15,50950.16,12079.46,1765.99,2,Credit Card,2.0
ORD48655,2024-03-31,Aryan Kapoor,New,Male,30,West,Maharashtra,Mumbai,Villa,2BHK Villa,1,53898.53,0.15,45813.75,15725.84,891.06,0,Net Banking,5.0
ORD71736,2024-07-31,Ayaan Agarwal,New,Male,62,East,West Bengal,Howrah,Standard Room,Non-AC,3,2685.45,0.05,7653.53,1187.68,1337.27,0,Credit Card,3.0
ORD40174,2024-09-19,Aman Reddy,Regular,Female,62,West,Gujarat,Ahmedabad,Suite,Luxury Suite,2,10197.44,0.05,19375.14,6645.85,562.49,1,Net Banking,5.0
ORD82757,2023-01-27,Rahul Sharma,Regular,Male,46,East,Jharkhand,Jamshedpur,Deluxe Room,Executive,4,6229.16,0.05,23670.81,6368.94,319.24,2,Debit Card,2.0
ORD79460,2023-01-04,Pari Mehta,New,Male,25,North,Uttar Pradesh,Noida,Banquet/Event,Conference Hall,1,31742.98,0.05,30155.83,3776.42,1773.72,3,UPI,3.0
ORD95355,2024-07-15,Advait Agarwal,Regular,Female,43,South,Kerala,Thiruvananthapuram,Deluxe Room,Business,2,7932.52,0.15,13485.28,2683.92,1144.5,1,Net Banking,5.0
ORD20353,2023-05-26,Varun Verma,Regular,Female,35,West,Maharashtra,Mumbai,Villa,1BHK Villa,1,59068.51,0.0,59068.51,14428.8,1050.8,3,Debit Card,4.0
ORD18588,2023-11-06,Rahul Bhatt,Regular,Female,47,East,Bihar,Patna,Banquet/Event,Rooftop Party,1,92261.28,0.0,92261.28,13057.03,1943.35,0,Credit Card,3.0
ORD25165,2023-10-06,Ira Iyer,Regular,Male,35,West,Maharashtra,Mumbai,Deluxe Room,Garden View,3,4673.9,0.05,13320.61,4465.18,1578.2,0,Credit Card,3.0
ORD80816,2023-10-31,Ayaan Bhatt,New,Male,44,East,Bihar,Patna,Suite,Family Suite,2,21848.26,0.1,39326.87,4066.27,1036.13,1,Debit Card,3.0
ORD23889,2024-08-08,Yash Pillai,Premium,Female,60,North,Haryana,Gurugram,Deluxe Room,Executive,4,6851.9,0.05,26037.22,5820.56,274.53,1,UPI,5.0
ORD16999,2023-06-25,Anika Joshi,New,Female,20,North,Delhi,New Delhi,Deluxe Room,Garden View,4,6213.65,0.2,19883.68,5224.33,860.57,0,Credit Card,3.0
ORD70363,2023-01-20,Simran Patel,Premium,Male,23,West,Rajasthan,Udaipur,Standard Room,Double,4,2940.06,0.0,11760.24,2256.18,1894.37,0,Debit Card,4.0
ORD52665,2023-11-12,Varun Reddy,Regular,Male,32,West,Rajasthan,Jaipur,Banquet/Event,Wedding Hall,1,143414.75,0.2,114731.8,29235.44,415.19,1,Wallet,3.0
ORD98811,2024-06-11,Karan Verma,Regular,Male,43,East,Odisha,Bhubaneswar,Deluxe Room,Garden View,4,7063.39,0.05,26840.88,8862.3,1381.16,1,Wallet,1.0
ORD36757,2023-07-06,Isha Sharma,New,Female,58,East,West Bengal,Howrah,Suite,Presidential Suite,2,15479.58,0.15,26315.29,2224.49,551.66,1,Debit Card,5.0
ORD35112,2024-09-01,Tanya Verma,Regular,Female,46,West,Gujarat,Ahmedabad,Standard Room,Non-AC,4,3925.52,0.1,14131.87,2143.98,973.84,0,Wallet,1.0
ORD42867,2023-06-03,Myra Malhotra,Premium,Male,23,West,Rajasthan,Udaipur,Villa,1BHK Villa,2,58329.31,0.0,116658.62,36708.06,447.9,3,Debit Card,2.0
ORD29951,2024-09-19,Krishna Kulkarni,Regular,Female,60,West,Gujarat,Ahmedabad,Standard Room,Twin Sharing,1,3790.43,0.15,3221.87,500.4,1554.25,1,UPI,3.0
ORD13467,2024-10-23,Aarav Malhotra,Regular,Male,22,East,Bihar,Gaya,Banquet/Event,Small Meeting Room,1,72734.75,0.15,61824.54,19645.09,252.08,2,Wallet,2.0
ORD43522,2023-02-18,Riya Gupta,Regular,Female,38,West,Maharashtra,Mumbai,Villa,1BHK Villa,1,25427.21,0.05,24155.85,5695.48,462.82,0,Net Banking,2.0
ORD47436,2024-07-27,Pooja Nair,Regular,Male,42,West,Maharashtra,Mumbai,Standard Room,AC,4,3031.8,0.1,10914.48,2031.39,1652.57,0,Credit Card,5.0
ORD15185,2023-09-07,Pooja Bhatt,Premium,Female,22,West,Rajasthan,Jaipur,Villa,Beach Villa,1,50662.33,0.05,48129.21,13267.99,256.77,3,Debit Card,3.0
ORD56173,2023-05-20,Pooja Khan,Premium,Male,58,East,Bihar,Patna,Deluxe Room,Executive,3,7780.89,0.0,23342.67,7002.21,1771.59,2,UPI,4.0
ORD19275,2023-04-25,Vihaan Rao,New,Male,47,South,Tamil Nadu,Coimbatore,Banquet/Event,Rooftop Party,1,62041.58,0.05,58939.5,20415.83,612.97,0,Net Banking,2.0
ORD75415,2023-10-27,Nisha Kapoor,Regular,Male,18,East,Jharkhand,Ranchi,Standard Room,Single,3,1688.06,0.1,4557.76,1079.05,799.13,3,Net Banking,3.0
ORD99790,2024-11-08,Kabir Pillai,New,Male,47,South,Tamil Nadu,Coimbatore,Standard Room,Non-AC,3,2196.28,0.0,6588.84,826.85,673.85,1,Wallet,2.0
ORD41055,2023-10-21,Vihaan Pillai,Regular,Female,22,North,Uttar Pradesh,Noida,Deluxe Room,Pool View,2,4670.52,0.2,7472.83,1612.72,1834.93,2,Credit Card,3.0
ORD54715,2023-08-30,Krishna Khan,Regular,Female,48,South,Kerala,Kochi,Deluxe Room,Executive,4,5704.14,0.2,18253.25,6168.96,1202.93,2,Debit Card,5.0
ORD54301,2024-05-20,Vihaan Malhotra,New,Female,31,North,Uttar Pradesh,Noida,Banquet/Event,Rooftop Party,1,115305.68,0.1,103775.11,20637.57,1323.0,1,Net Banking,1.0
ORD42228,2023-05-22,Meera Kapoor,Regular,Female,47,East,Bihar,Patna,Deluxe Room,Garden View,3,7465.2,0.2,17916.48,2007.2,1053.08,1,Credit Card,5.0
ORD47484,2024-06-22,Pooja Singh,New,Female,43,North,Haryana,Gurugram,Suite,Honeymoon Suite,2,10369.92,0.05,19702.85,5854.82,1003.56,0,Debit Card,2.0
ORD92868,2024-08-15,Rohan Chopra,Premium,Male,53,South,Karnataka,Bengaluru,Villa,Hillside Villa,1,35773.53,0.05,33984.85,10484.06,1834.98,1,Credit Card,1.0
ORD66821,2024-06-29,Diya Verma,Premium,Male,44,North,Uttar Pradesh,Noida,Banquet/Event,Wedding Hall,1,92879.14,0.0,92879.14,18907.81,588.49,3,Credit Card,2.0
ORD66428,2024-05-18,Karan Sharma,Regular,Female,42,North,Uttar Pradesh,Noida,Standard Room,Twin Sharing,5,2138.92,0.05,10159.87,3258.82,1801.83,3,Credit Card,2.0
ORD64727,2024-09-19,Kiara Verma,New,Female,54,North,Delhi,New Delhi,Banquet/Event,Conference Hall,1,51712.51,0.1,46541.26,15237.04,665.79,1,Net Banking,3.0
ORD60705,2023-05-02,Saanvi Agarwal,Regular,Male,58,East,West Bengal,Howrah,Villa,Hillside Villa,1,23135.25,0.0,23135.25,4008.63,1960.88,1,UPI,2.0
ORD37951,2023-07-24,Zara Malhotra,Regular,Male,33,South,Karnataka,Mysuru,Standard Room,AC,3,1919.66,0.2,4607.18,1323.67,767.34,0,UPI,2.0
ORD98704,2024-04-24,Rahul Khan,Regular,Female,35,South,Kerala,Thiruvananthapuram,Banquet/Event,Small Meeting Room,1,109984.31,0.0,109984.31,29463.38,487.51,2,UPI,2.0
ORD83016,2024-03-02,Ananya Nair,Regular,Male,44,East,West Bengal,Howrah,Banquet/Event,Small Meeting Room,1,53655.42,0.05,50972.65,1824.76,805.89,3,UPI,4.0
ORD99321,2023-01-13,Riya Das,Regular,Female,45,North,Uttar Pradesh,Lucknow,Suite,Family Suite,3,15931.9,0.15,40626.34,11683.72,1966.28,0,Net Banking,4.0
ORD96597,2023-07-04,Myra Joshi,Regular,Male,31,West,Goa,Panaji,Deluxe Room,Executive,3,3660.15,0.15,9333.38,1002.89,1164.15,3,Credit Card,2.0
ORD33811,2024-07-21,Karan Mehta,Regular,Male,44,East,Odisha,Cuttack,Standard Room,Single,5,2588.43,0.05,12295.04,3500.12,955.18,1,UPI,4.0
ORD79000,2024-04-20,Sneha Malhotra,Regular,Male,38,South,Tamil Nadu,Chennai,Deluxe Room,Executive,1,6511.78,0.1,5860.6,1149.9,674.78,3,Net Banking,2.0
ORD29939,2024-04-20,Vivaan Reddy,Regular,Male,23,North,Uttar Pradesh,Noida,Standard Room,Single,4,1938.83,0.05,7367.55,2091.61,692.07,0,Credit Card,2.0
ORD69091,2024-10-12,Dev Pillai,Regular,Male,37,South,Karnataka,Mysuru,Standard Room,Double,3,3522.91,0.05,10040.29,883.75,620.9,0,Credit Card,2.0
ORD97410,2024-02-14,Meera Das,Regular,Female,56,West,Maharashtra,Mumbai,Suite,Honeymoon Suite,3,16520.87,0.05,47084.48,491.84,368.42,3,Wallet,3.0
ORD80387,2023-02-13,Zara Iyer,New,Male,30,West,Rajasthan,Udaipur,Standard Room,AC,2,2718.53,0.2,4349.65,1491.22,1077.21,3,UPI,3.0
ORD80573,2024-04-27,Simran Malhotra,Regular,Male,49,East,Bihar,Patna,Deluxe Room,Executive,1,5586.22,0.15,4748.29,1460.45,224.93,3,UPI,5.0
ORD54278,2023-07-25,Tanya Sharma,Regular,Male,51,West,Maharashtra,Pune,Villa,Hillside Villa,1,19596.05,0.05,18616.25,2410.63,735.43,0,Debit Card,3.0
ORD81204,2024-07-04,Aditya Nair,Regular,Female,24,West,Goa,Panaji,Suite,Honeymoon Suite,1,19532.36,0.2,15625.89,3871.22,1158.68,2,Debit Card,5.0
ORD14447,2023-05-01,Aarav Rao,Regular,Female,45,East,West Bengal,Kolkata,Villa,Hillside Villa,1,36993.26,0.1,33293.93,6569.8,562.35,3,Wallet,1.0
ORD59358,2024-12-14,Aditya Chopra,Premium,Male,36,South,Karnataka,Mysuru,Suite,Junior Suite,2,18090.86,0.0,36181.72,6882.85,734.09,3,Net Banking,1.0
ORD32770,2023-03-27,Zara Joshi,Regular,Male,18,North,Punjab,Ludhiana,Villa,Beach Villa,1,58581.33,0.2,46865.06,6760.33,1558.4,0,Wallet,1.0
ORD94874,2024-04-03,Ishaan Joshi,New,Female,26,North,Delhi,New Delhi,Suite,Presidential Suite,3,15818.19,0.0,47454.57,12623.56,961.47,1,UPI,5.0
ORD78370,2023-10-20,Ishaan Bhatt,New,Female,24,West,Gujarat,Surat,Suite,Junior Suite,2,15219.68,0.15,25873.46,2866.68,1347.8,2,Credit Card,5.0
ORD86978,2023-04-27,Rohan Patel,New,Female,55,West,Maharashtra,Pune,Banquet/Event,Wedding Hall,1,146454.62,0.15,124486.43,12572.75,404.8,1,Net Banking,3.0
ORD90879,2023-06-02,Unknown,Premium,Female,54,South,Telangana,Warangal,Suite,Honeymoon Suite,3,21690.78,0.0,65072.34,7210.21,270.94,3,Debit Card,5.0
